DATE,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC
2013-02-15 23:54:00,70,5,N,67,5
2013-02-16 00:54:00,50,5,N,77,5
2013-02-16 01:04:00,110,5,N,82,5
2013-02-16 01:10:00,110,5,N,46,5
2013-02-16 01:21:00,80,5,N,46,5
2013-02-16 01:26:00,70,5,N,82,5
2013-02-16 01:29:00,70,5,N,72,5
2013-02-16 01:36:00,80,5,N,57,5
2013-02-16 01:45:00,60,5,N,62,5
2013-02-16 01:54:00,80,5,N,72,5
2013-02-16 02:54:00,50,5,N,82,5
2013-02-16 03:12:00,60,5,N,82,5
2013-02-16 03:54:00,90,5,N,51,5
2013-02-16 04:01:00,100,5,N,46,5
2013-02-16 04:10:00,80,5,N,93,5
2013-02-16 04:22:00,80,5,N,62,5
2013-02-16 04:44:00,70,5,N,62,5
2013-02-16 04:54:00,70,5,N,82,5
2013-02-16 05:54:00,80,5,N,77,5
2013-02-16 06:54:00,80,5,N,77,5
2013-02-16 07:54:00,70,5,N,62,5
2013-02-16 08:54:00,70,5,N,57,5
2013-02-16 10:22:00,60,5,N,57,5
2013-02-16 23:12:00,30,5,N,93,5
2013-02-17 01:54:00,50,5,N,93,5
2013-02-17 02:54:00,50,5,N,108,5
2013-02-17 03:54:00,40,5,N,98,5
2013-02-17 04:54:00,50,5,N,98,5
2013-02-17 05:54:00,60,5,N,88,5
2013-02-17 06:01:00,50,5,N,82,5
2013-02-17 06:54:00,60,5,N,77,5
2013-02-17 07:45:00,50,5,N,72,5
2013-02-17 07:54:00,50,5,N,113,5
2013-02-17 08:03:00,60,5,N,82,5
2013-02-17 08:15:00,60,5,N,88,5
2013-02-17 08:23:00,60,5,N,103,5
2013-02-17 08:54:00,80,5,N,77,5
2013-02-17 09:54:00,60,5,N,93,5
2013-02-17 10:12:00,50,5,N,77,5
2013-02-17 11:37:00,50,5,N,72,5
2013-02-17 11:46:00,60,5,N,67,5
2013-02-17 11:54:00,60,5,N,82,5
2013-02-17 12:07:00,60,5,N,72,5
2013-02-17 12:19:00,50,5,N,72,5
2013-02-17 12:47:00,60,5,N,82,5
2013-02-17 12:54:00,60,5,N,103,5
2013-02-17 13:54:00,60,5,N,67,5
2013-02-17 14:54:00,60,5,N,77,5
2013-02-17 15:54:00,60,5,N,62,5
2013-02-17 16:54:00,50,5,N,82,5
2013-02-17 17:54:00,70,5,N,77,5
2013-02-18 01:54:00,80,5,N,88,5
2013-02-18 04:54:00,70,5,N,82,5
2013-02-18 06:54:00,80,5,N,62,5
2013-02-18 08:54:00,80,5,N,57,5
2013-02-18 09:26:00,80,5,N,62,5
2013-02-18 12:54:00,80,5,N,67,5
2013-02-18 13:01:00,80,5,N,62,5
2013-02-18 16:54:00,90,5,N,57,5
2013-02-18 17:14:00,80,5,N,67,5
2013-02-18 17:54:00,80,5,N,67,5
2013-02-18 19:29:00,80,5,N,72,5
2013-02-18 19:54:00,80,5,N,62,5
2013-02-18 20:54:00,70,5,N,72,5
2013-02-18 21:54:00,70,5,N,67,5
2013-02-18 23:54:00,70,5,N,67,5
2013-02-19 00:54:00,70,5,N,93,5
2013-02-19 01:54:00,80,5,N,98,5
2013-02-19 02:20:00,80,5,N,113,5
2013-02-19 03:54:00,90,5,N,72,5
2013-02-19 05:17:00,80,5,N,88,5
2013-02-19 06:23:00,70,5,N,77,5
2013-02-19 06:31:00,70,5,N,77,5
2013-02-19 07:54:00,70,5,N,72,5
2013-02-19 08:54:00,80,5,N,62,5
2013-02-19 09:54:00,80,5,N,67,5
2013-02-19 10:16:00,90,5,N,51,5
2013-02-19 12:54:00,90,5,N,41,5
2013-02-19 19:54:00,80,5,N,62,5
2013-02-19 20:54:00,80,5,N,62,5
2013-02-19 21:54:00,90,5,N,67,5
2013-02-19 22:04:00,70,5,N,67,5
2013-02-19 22:24:00,80,5,N,77,5
2013-02-19 22:31:00,70,5,N,62,5
2013-02-19 23:54:00,70,5,N,67,5
2013-02-20 00:54:00,80,5,N,93,5
2013-02-20 01:54:00,90,5,N,72,5
2013-02-20 15:54:00,50,5,N,36,5
2013-02-20 16:54:00,80,5,N,36,5
2013-02-20 22:54:00,70,5,N,67,5
2013-02-21 06:07:00,80,5,N,82,5
2013-02-21 16:54:00,60,5,N,46,5
2013-02-21 21:54:00,70,5,N,46,5
2013-02-21 22:07:00,70,5,N,57,5
2013-02-21 23:54:00,60,5,N,82,5
2013-02-22 00:36:00,50,5,N,62,5
2013-02-22 00:54:00,70,5,N,67,5
2013-02-22 05:45:00,80,5,N,72,5
2013-02-22 05:54:00,70,5,N,77,5
2013-02-22 06:17:00,50,5,N,82,5
2013-02-22 10:54:00,50,5,N,51,5
2013-02-22 16:54:00,60,5,N,31,5
2013-02-22 22:54:00,70,5,N,46,5
2013-02-22 23:07:00,60,5,N,77,5
2013-02-22 23:20:00,80,5,N,51,5
2013-02-22 23:54:00,70,5,N,51,5
2013-02-23 00:54:00,80,5,N,62,5
2013-02-23 01:54:00,70,5,N,77,5
2013-02-23 02:54:00,80,5,N,46,5
2013-02-23 03:40:00,80,5,N,67,5
2013-02-24 00:54:00,50,5,N,77,5
2013-02-24 01:54:00,50,5,N,82,5
2013-02-24 02:54:00,60,5,N,82,5
2013-02-24 05:54:00,70,5,N,77,5
2013-02-24 06:54:00,50,5,N,88,5
2013-02-24 16:54:00,60,5,N,57,5
2013-02-25 02:54:00,40,5,N,82,5
2013-02-25 03:16:00,50,5,N,98,5
2013-02-25 03:43:00,50,5,N,98,5
2013-02-25 03:50:00,50,5,N,93,5
2013-02-25 03:54:00,40,5,N,82,5
2013-02-25 04:45:00,60,5,N,88,5
2013-02-25 04:54:00,50,5,N,93,5
2013-02-25 07:54:00,40,5,N,72,5
2013-02-25 08:54:00,50,5,N,93,5
2013-02-25 10:54:00,50,5,N,72,5
2013-02-25 11:54:00,40,5,N,72,5
2013-02-25 12:54:00,40,5,N,67,5
2013-02-25 13:54:00,50,5,N,67,5
2013-02-25 16:47:00,40,5,N,51,5
2013-02-25 16:54:00,50,5,N,41,5
2013-02-25 17:54:00,60,5,N,51,5
2013-02-25 20:54:00,70,5,N,62,5
2013-02-25 22:54:00,60,5,N,57,5
2013-02-26 00:54:00,60,5,N,88,5
2013-02-26 01:54:00,90,5,N,57,5
2013-02-26 02:32:00,70,5,N,98,5
2013-02-26 02:45:00,80,5,N,67,5
2013-02-26 03:54:00,70,5,N,67,5
2013-02-26 08:54:00,80,5,N,62,5
2013-02-26 11:54:00,80,5,N,41,5
2013-02-26 12:54:00,70,5,N,62,5
2013-02-26 13:54:00,60,5,N,77,5
2013-02-26 21:54:00,80,5,N,46,5
2013-02-27 00:54:00,70,5,N,103,5
2013-02-27 01:54:00,60,5,N,108,5
2013-02-27 03:33:00,70,5,N,72,5
2013-02-27 04:54:00,70,5,N,88,5
2013-02-27 06:54:00,70,5,N,82,5
2013-02-27 07:54:00,60,5,N,62,5
2013-02-27 08:02:00,60,5,N,62,5
2013-02-27 08:54:00,70,5,N,62,5
2013-02-27 09:54:00,70,5,N,62,5
2013-02-27 10:54:00,70,5,N,62,5
2013-02-27 11:54:00,80,5,N,46,5
2013-02-27 13:35:00,80,5,N,57,5
2013-02-27 13:54:00,90,5,N,41,5
2013-02-27 14:31:00,80,5,N,57,5
2013-02-27 14:54:00,80,5,N,62,5
2013-02-27 15:54:00,100,5,N,57,5
2013-02-27 16:08:00,90,5,N,67,5
2013-02-27 16:52:00,100,5,N,46,5
2013-02-27 16:54:00,100,5,N,36,5
2013-02-27 17:32:00,90,5,N,67,5
2013-02-27 17:54:00,110,5,N,77,5
2013-02-27 18:08:00,120,5,N,46,5
2013-02-27 19:36:00,100,5,N,82,5
2013-02-27 19:40:00,110,5,N,67,5
2013-02-27 19:43:00,110,5,N,67,5
2013-02-27 19:54:00,110,5,N,62,5
2013-02-27 20:54:00,110,5,N,21,5
2013-02-27 21:36:00,100,5,N,41,5
2013-02-27 21:54:00,110,5,N,51,5
2013-02-27 22:54:00,100,5,N,82,5
2013-02-28 04:01:00,80,5,N,88,5
2013-02-28 06:19:00,100,5,N,67,5
2013-02-28 08:54:00,90,5,N,51,5
2013-02-28 09:44:00,90,5,N,46,5
2013-02-28 11:54:00,80,5,N,46,5
2013-02-28 12:19:00,90,5,N,36,5
2013-02-28 12:54:00,80,5,N,41,5
2013-02-28 13:12:00,80,5,N,41,5
2013-02-28 19:17:00,70,1,N,41,1
2013-03-01 00:54:00,90,5,N,67,5
2013-03-01 03:02:00,90,5,N,67,5
2013-03-01 03:37:00,80,5,N,82,5
2013-03-01 03:54:00,80,5,N,88,5
2013-03-01 04:54:00,90,5,N,67,5
2013-03-01 05:49:00,70,5,N,82,5
2013-03-01 05:54:00,80,5,N,72,5
2013-03-01 23:02:00,80,5,N,57,5
2013-03-02 02:54:00,110,5,N,57,5
2013-03-02 04:54:00,80,5,N,62,5
2013-03-02 05:54:00,90,5,N,46,5
2013-03-02 06:54:00,80,5,N,57,5
2013-03-02 07:54:00,90,5,N,41,5
2013-03-02 08:54:00,90,5,N,36,5
2013-03-02 09:54:00,80,5,N,31,5
2013-03-02 10:54:00,90,5,N,26,5
2013-03-02 11:54:00,70,5,N,26,5
2013-03-02 12:52:00,70,5,N,21,5
2013-03-02 13:41:00,60,5,N,31,5
2013-03-02 13:54:00,70,5,N,26,5
2013-03-02 14:54:00,80,5,N,31,5
2013-03-02 15:54:00,60,5,N,31,5
2013-03-02 16:54:00,50,5,N,21,5
2013-03-02 19:54:00,100,5,N,36,5
2013-03-02 20:54:00,90,5,N,36,5
2013-03-02 22:54:00,80,5,N,46,5
2013-03-03 06:54:00,70,5,N,57,5
2013-03-03 13:14:00,90,5,N,26,5
2013-03-03 13:43:00,90,5,N,36,5
2013-03-03 19:54:00,80,5,N,31,5
2013-03-03 20:42:00,80,5,N,31,5
2013-03-03 20:54:00,80,5,N,26,5
2013-03-03 21:54:00,80,5,N,36,5
2013-03-03 22:38:00,80,5,N,41,5
2013-03-03 22:54:00,90,5,N,51,5
2013-03-03 23:54:00,80,5,N,62,5
2013-03-04 00:54:00,100,5,N,57,5
2013-03-04 01:54:00,90,5,N,46,5
2013-03-04 02:52:00,90,5,N,51,5
2013-03-04 02:54:00,110,5,N,51,5
2013-03-04 06:04:00,100,5,N,51,5
2013-03-04 06:21:00,80,5,N,62,5
2013-03-04 06:54:00,110,5,N,36,5
2013-03-04 07:13:00,80,5,N,62,5
2013-03-04 07:36:00,110,5,N,51,5
2013-03-04 07:54:00,110,5,N,36,5
2013-03-04 08:03:00,120,5,N,26,5
2013-03-04 12:54:00,90,5,N,31,5
2013-03-04 13:54:00,70,5,N,21,5
2013-03-04 14:54:00,70,5,N,26,5
2013-03-04 15:54:00,70,5,N,31,5
2013-03-04 16:54:00,80,5,N,36,5
2013-03-04 19:54:00,60,5,N,26,5
2013-03-04 23:54:00,60,5,N,51,5
2013-03-05 00:54:00,50,5,N,67,5
2013-03-05 01:01:00,80,5,N,57,5
2013-03-05 01:54:00,80,5,N,57,5
2013-03-05 02:19:00,110,5,N,72,5
2013-03-05 02:27:00,100,5,N,51,5
2013-03-05 02:54:00,90,5,N,46,5
2013-03-05 06:54:00,100,5,N,51,5
2013-03-05 07:54:00,90,5,N,41,5
2013-03-05 09:54:00,80,5,N,36,5
2013-03-05 15:54:00,60,5,N,41,5
2013-03-05 16:12:00,60,5,N,31,5
2013-03-06 00:19:00,60,5,N,93,5
2013-03-06 00:52:00,60,5,N,98,5
2013-03-06 00:54:00,50,5,N,108,5
2013-03-06 01:22:00,70,5,N,88,5
2013-03-06 01:25:00,80,5,N,72,5
2013-03-06 01:32:00,70,5,N,72,5
2013-03-06 01:54:00,70,5,N,93,5
2013-03-06 02:54:00,70,5,N,88,5
2013-03-06 03:33:00,80,5,N,93,5
2013-03-06 03:36:00,80,5,N,93,5
2013-03-06 03:49:00,80,5,N,82,5
2013-03-06 03:54:00,70,5,N,98,5
2013-03-06 03:59:00,60,5,N,98,5
2013-03-06 04:54:00,70,5,N,77,5
2013-03-06 05:27:00,70,5,N,72,5
2013-03-06 05:54:00,70,5,N,46,5
2013-03-06 06:06:00,60,5,N,77,5
2013-03-06 06:16:00,50,5,N,62,5
2013-03-06 06:54:00,50,5,N,77,5
2013-03-06 07:09:00,70,5,N,82,5
2013-03-06 07:18:00,70,5,N,62,5
2013-03-06 07:27:00,80,5,N,72,5
2013-03-06 07:54:00,60,5,N,72,5
2013-03-06 08:54:00,80,5,N,98,5
2013-03-06 10:54:00,80,5,N,88,5
2013-03-06 11:06:00,80,5,N,62,5
2013-03-06 11:54:00,80,5,N,62,5
2013-03-06 12:54:00,80,5,N,62,5
2013-03-06 13:01:00,80,5,N,51,5
2013-03-06 13:54:00,80,5,N,57,5
2013-03-06 18:54:00,70,5,N,46,5
2013-03-07 11:54:00,80,5,N,51,5
2013-03-07 17:50:00,80,5,N,41,5
2013-03-07 17:54:00,80,5,N,46,5
2013-03-07 18:05:00,80,5,N,57,5
2013-03-07 18:15:00,80,5,N,51,5
2013-03-07 18:54:00,80,5,N,41,5
2013-03-07 21:54:00,100,5,N,57,5
2013-03-07 22:02:00,90,5,N,51,5
2013-03-07 22:10:00,90,5,N,51,5
2013-03-08 14:54:00,80,5,N,31,5
2013-03-08 22:54:00,70,5,N,62,5
2013-03-08 23:54:00,60,5,N,62,5
2013-03-09 01:54:00,80,5,N,67,5
2013-03-09 02:54:00,70,5,N,72,5
2013-03-09 03:54:00,90,5,N,72,5
2013-03-09 04:54:00,90,5,N,72,5
2013-03-09 05:54:00,70,5,N,77,5
2013-03-09 06:54:00,60,5,N,67,5
2013-03-09 08:54:00,50,5,N,57,5
2013-03-09 19:54:00,60,5,N,51,5
2013-03-09 20:54:00,70,5,N,46,5
2013-03-09 21:01:00,60,5,N,46,5
2013-03-09 22:54:00,80,5,N,72,5
2013-03-10 19:54:00,110,5,N,26,5
2013-03-10 20:54:00,50,5,N,36,5
2013-03-11 02:54:00,40,5,N,57,5
2013-03-11 03:54:00,20,5,V,41,5
2013-03-11 04:54:00,30,5,N,67,5
2013-03-11 07:43:00,30,5,N,46,5
2013-03-11 07:52:00,20,5,N,51,5
2013-03-11 07:54:00,20,5,N,57,5
2013-03-11 08:17:00,40,5,N,41,5
2013-03-11 08:26:00,40,5,N,36,5
2013-03-11 11:54:00,50,5,N,36,5
2013-03-11 12:54:00,50,5,N,36,5
2013-03-11 13:54:00,60,5,N,67,5
2013-03-11 15:32:00,70,5,N,41,5
2013-03-11 15:41:00,70,5,N,31,5
2013-03-11 15:54:00,50,5,N,41,5
2013-03-11 16:54:00,50,5,N,46,5
2013-03-11 17:35:00,80,5,N,67,5
2013-03-11 17:47:00,80,5,N,51,5
2013-03-11 17:54:00,80,5,N,41,5
2013-03-11 18:04:00,80,5,N,36,5
2013-03-11 19:54:00,80,5,N,46,5
2013-03-11 20:16:00,90,5,N,26,5
2013-03-11 20:25:00,80,5,N,21,5
2013-03-11 20:34:00,90,5,N,26,5
2013-03-11 20:45:00,80,5,N,21,5
2013-03-11 20:52:00,70,5,N,41,5
2013-03-11 20:54:00,80,5,N,46,5
2013-03-11 21:13:00,80,5,N,31,5
2013-03-11 21:54:00,90,5,N,46,5
2013-03-11 22:54:00,70,5,N,51,5
2013-03-11 23:34:00,60,5,N,46,5
2013-03-11 23:48:00,40,5,N,62,5
2013-03-11 23:49:00,40,5,N,57,5
2013-03-11 23:57:00,50,5,N,57,5
2013-03-12 00:42:00,50,5,N,72,5
2013-03-12 00:49:00,30,5,N,62,5
2013-03-12 00:54:00,20,5,N,57,5
2013-03-12 00:57:00,30,5,N,67,5
2013-03-12 01:08:00,40,5,N,72,5
2013-03-12 01:51:00,60,5,N,72,5
2013-03-12 01:54:00,70,5,N,72,5
2013-03-12 02:09:00,50,5,N,93,5
2013-03-12 02:16:00,50,5,N,67,5
2013-03-12 02:51:00,40,5,N,82,5
2013-03-12 02:54:00,40,5,N,82,5
2013-03-12 02:58:00,40,5,N,77,5
2013-03-12 03:12:00,50,5,N,72,5
2013-03-12 03:26:00,50,5,N,82,5
2013-03-12 03:54:00,50,5,N,88,5
2013-03-12 04:51:00,60,5,N,88,5
2013-03-12 04:54:00,60,5,N,77,5
2013-03-12 05:03:00,60,5,N,82,5
2013-03-12 05:13:00,70,5,N,67,5
2013-03-12 05:54:00,40,5,N,62,5
2013-03-12 06:54:00,60,5,N,51,5
2013-03-12 07:01:00,50,5,N,36,5
2013-03-12 07:54:00,40,5,N,51,5
2013-03-12 08:03:00,30,5,N,46,5
2013-03-12 08:54:00,30,5,N,62,5
2013-03-12 09:24:00,60,5,N,72,5
2013-03-12 09:42:00,50,5,N,46,5
2013-03-12 09:54:00,50,5,N,62,5
2013-03-12 10:54:00,30,5,N,26,5
2013-03-12 11:24:00,40,5,N,57,5
2013-03-12 11:33:00,60,5,N,62,5
2013-03-12 11:37:00,50,5,N,51,5
2013-03-12 11:43:00,40,5,N,41,5
2013-03-12 11:54:00,50,5,N,57,5
2013-03-12 12:03:00,50,5,N,41,5
2013-03-12 12:23:00,50,5,N,46,5
2013-03-12 12:47:00,80,5,N,46,5
2013-03-12 12:54:00,70,5,N,51,5
2013-03-12 13:34:00,50,5,N,67,5
2013-03-12 13:54:00,60,5,N,51,5
2013-03-12 14:54:00,50,5,N,21,5
2013-03-12 15:05:00,90,5,N,51,5
2013-03-12 15:17:00,90,5,N,62,5
2013-03-12 15:39:00,90,5,N,31,5
2013-03-12 15:54:00,90,5,N,31,5
2013-03-12 16:05:00,110,5,N,26,5
2013-03-12 16:13:00,120,5,N,26,5
2013-03-12 16:34:00,120,5,N,15,5
2013-03-12 16:54:00,80,5,N,15,5
2013-03-12 18:54:00,50,5,N,26,5
2013-03-12 23:54:00,50,5,N,62,5
2013-03-13 00:54:00,50,5,N,77,5
2013-03-13 01:54:00,60,5,N,77,5
2013-03-13 13:54:00,60,5,N,36,5
2013-03-13 15:54:00,50,5,N,26,5
2013-03-13 17:54:00,70,5,N,41,5
2013-03-13 23:54:00,60,5,N,57,5
2013-03-14 00:54:00,70,5,N,77,5
2013-03-14 01:54:00,70,5,N,72,5
2013-03-14 03:54:00,70,5,N,62,5
2013-03-14 04:54:00,50,5,N,77,5
2013-03-15 04:54:00,90,5,N,51,5
2013-03-15 05:54:00,50,5,N,46,5
2013-03-15 14:54:00,60,5,N,36,5
2013-03-15 15:54:00,60,5,N,26,5
2013-03-15 16:54:00,60,5,N,31,5
2013-03-16 01:28:00,40,5,N,51,5
2013-03-16 01:54:00,40,5,N,72,5
2013-03-16 02:09:00,40,5,N,46,5
2013-03-16 02:35:00,50,5,N,67,5
2013-03-16 02:54:00,60,5,N,67,5
2013-03-16 03:01:00,60,5,N,67,5
2013-03-16 03:13:00,40,5,N,62,5
2013-03-16 03:45:00,90,5,N,72,5
2013-03-16 04:54:00,50,5,N,72,5
2013-03-16 05:54:00,50,5,N,67,5
2013-03-17 01:54:00,40,5,N,77,5
2013-03-17 02:08:00,50,5,N,77,5
2013-03-17 08:54:00,50,5,N,51,5
2013-03-17 12:54:00,50,5,N,36,5
2013-03-17 20:54:00,50,5,N,41,5
2013-03-17 21:54:00,60,5,N,51,5
2013-03-17 22:54:00,60,5,N,62,5
2013-03-17 23:54:00,60,5,N,77,5
2013-03-18 00:39:00,90,5,N,82,5
2013-03-18 00:54:00,90,5,N,93,5
2013-03-18 01:05:00,80,5,N,82,5
2013-03-18 01:54:00,60,5,N,72,5
2013-03-18 02:54:00,70,5,N,72,5
2013-03-18 03:23:00,60,5,N,82,5
2013-03-18 03:42:00,60,5,N,93,5
2013-03-18 03:54:00,50,5,N,82,5
2013-03-18 04:33:00,110,5,N,57,5
2013-03-18 04:47:00,100,5,N,41,5
2013-03-18 04:54:00,90,5,N,57,5
2013-03-18 04:58:00,90,5,N,41,5
2013-03-18 05:02:00,90,5,N,41,5
2013-03-18 05:54:00,80,5,N,57,5
2013-03-18 06:42:00,100,5,N,31,5
2013-03-18 06:47:00,110,5,N,67,5
2013-03-18 06:54:00,130,5,N,51,5
2013-03-18 07:09:00,130,5,N,26,5
2013-03-18 07:28:00,130,5,N,26,5
2013-03-18 07:35:00,120,5,N,26,5
2013-03-18 07:54:00,110,5,N,26,5
2013-03-18 08:00:00,110,5,N,21,5
2013-03-18 08:25:00,90,5,N,36,5
2013-03-18 08:33:00,90,5,N,31,5
2013-03-18 08:54:00,80,5,N,26,5
2013-03-18 09:54:00,90,5,N,36,5
2013-03-18 10:54:00,70,5,N,46,5
2013-03-18 11:01:00,70,5,N,57,5
2013-03-18 11:54:00,90,5,N,57,5
2013-03-18 12:10:00,80,5,N,46,5
2013-03-18 12:24:00,80,5,N,67,5
2013-03-18 12:54:00,80,5,N,51,5
2013-03-18 14:04:00,80,5,N,57,5
2013-03-18 14:54:00,70,5,N,57,5
2013-03-18 15:54:00,90,5,N,72,5
2013-03-18 16:36:00,90,5,N,46,5
2013-03-18 16:46:00,90,5,N,31,5
2013-03-18 16:54:00,90,5,N,46,5
2013-03-18 17:09:00,90,5,N,46,5
2013-03-18 18:07:00,90,5,N,36,5
2013-03-18 22:54:00,110,5,N,51,5
2013-03-18 23:33:00,100,5,N,36,5
2013-03-18 23:54:00,90,5,N,57,5
2013-03-19 00:54:00,90,5,N,62,5
2013-03-19 01:49:00,100,5,N,67,5
2013-03-19 01:54:00,100,5,N,67,5
2013-03-19 04:17:00,110,5,N,67,5
2013-03-19 04:22:00,110,5,N,51,5
2013-03-19 06:44:00,90,5,N,51,5
2013-03-19 06:54:00,100,5,N,57,5
2013-03-19 07:01:00,100,5,N,36,5
2013-03-19 07:12:00,90,5,N,36,5
2013-03-19 07:54:00,80,5,N,36,5
2013-03-19 08:54:00,90,5,N,41,5
2013-03-19 13:54:00,90,5,N,31,5
2013-03-19 14:01:00,90,5,N,36,5
2013-03-19 15:20:00,70,5,N,31,5
2013-03-19 15:51:00,90,5,N,36,5
2013-03-19 15:54:00,90,5,N,36,5
2013-03-19 17:18:00,90,5,N,36,5
2013-03-19 20:54:00,90,5,N,46,5
2013-03-19 21:54:00,100,5,N,41,5
2013-03-19 23:43:00,90,5,N,62,5
2013-03-19 23:54:00,90,5,N,72,5
2013-03-20 01:11:00,90,5,N,77,5
2013-03-20 01:54:00,80,5,N,62,5
2013-03-20 02:08:00,90,5,N,62,5
2013-03-20 02:26:00,90,5,N,62,5
2013-03-20 02:54:00,70,5,N,77,5
2013-03-20 09:54:00,70,5,N,46,5
2013-03-20 11:54:00,70,5,N,72,5
2013-03-20 14:54:00,100,5,N,41,5
2013-03-20 15:54:00,360,5,N,15,5
2013-03-20 16:54:00,100,5,N,21,5
2013-03-20 18:01:00,50,5,N,15,5
2013-03-20 18:12:00,60,5,N,36,5
2013-03-20 19:22:00,60,5,N,41,5
2013-03-20 21:54:00,70,5,N,36,5
2013-03-20 22:54:00,60,5,N,51,5
2013-03-21 23:01:00,50,5,N,77,5
2013-03-21 23:17:00,30,5,N,77,5
2013-03-21 23:27:00,50,5,N,67,5
2013-03-21 23:54:00,50,5,N,82,5
2013-03-22 00:34:00,50,5,N,88,5
2013-03-22 00:42:00,60,5,N,82,5
2013-03-22 00:54:00,60,5,N,72,5
2013-03-22 01:54:00,70,5,N,67,5
2013-03-22 02:45:00,70,5,N,77,5
2013-03-22 02:54:00,70,5,N,93,5
2013-03-22 04:54:00,80,5,N,82,5
2013-03-22 05:54:00,50,5,N,82,5
2013-03-22 06:54:00,60,5,N,88,5
2013-03-22 07:54:00,60,5,N,67,5
2013-03-22 09:54:00,60,5,N,51,5
2013-03-22 10:54:00,60,5,N,46,5
2013-03-23 00:54:00,70,5,N,57,5
2013-03-23 01:16:00,60,5,N,51,5
2013-03-23 01:44:00,50,5,N,51,5
2013-03-23 01:54:00,60,5,N,62,5
2013-03-23 02:03:00,60,5,N,62,5
2013-03-23 02:13:00,80,5,N,62,5
2013-03-23 13:41:00,90,5,N,41,5
2013-03-23 13:47:00,90,5,N,51,5
2013-03-23 13:54:00,80,5,N,36,5
2013-03-23 17:54:00,90,5,N,31,5
2013-03-23 18:38:00,70,5,N,31,5
2013-03-23 18:51:00,70,5,N,31,5
2013-03-23 18:54:00,70,5,N,31,5
2013-03-23 21:13:00,120,5,N,77,5
2013-03-23 21:17:00,130,5,N,57,5
2013-03-23 21:30:00,100,5,N,57,5
2013-03-23 21:37:00,90,5,N,57,5
2013-03-23 21:54:00,80,5,N,41,5
2013-03-23 23:01:00,100,5,N,77,5
2013-03-24 08:54:00,80,5,N,46,5
2013-03-24 09:03:00,70,5,N,46,5
2013-03-24 09:52:00,80,5,N,46,5
2013-03-24 09:54:00,80,5,N,51,5
2013-03-24 17:30:00,70,5,N,46,5
2013-03-24 19:54:00,70,5,N,51,5
2013-03-24 20:54:00,70,5,N,72,5
2013-03-25 08:54:00,90,5,N,57,5
2013-03-25 18:54:00,80,5,N,57,5
2013-03-25 19:54:00,80,5,N,62,5
2013-03-25 20:54:00,70,5,N,51,5
2013-03-25 21:50:00,60,5,N,46,5
2013-03-25 21:54:00,70,5,N,88,5
2013-03-25 22:04:00,60,5,N,57,5
2013-03-25 22:26:00,90,5,N,62,5
2013-03-25 22:33:00,90,5,N,51,5
2013-03-25 22:39:00,100,5,N,57,5
2013-03-25 22:54:00,80,5,N,62,5
2013-03-25 23:07:00,90,5,N,67,5
2013-03-25 23:10:00,100,5,N,62,5
2013-03-25 23:18:00,90,5,N,57,5
2013-03-25 23:27:00,80,5,N,72,5
2013-03-25 23:37:00,90,5,N,72,5
2013-03-25 23:54:00,80,5,N,77,5
2013-03-26 00:54:00,80,5,N,93,5
2013-03-26 03:54:00,80,5,N,98,5
2013-03-26 11:54:00,70,5,N,62,5
2013-03-26 17:50:00,70,5,N,46,5
2013-03-26 17:54:00,70,5,N,46,5
2013-03-26 19:54:00,70,5,N,46,5
2013-03-27 02:46:00,60,5,N,93,5
2013-03-27 12:54:00,70,5,N,41,5
2013-03-27 17:54:00,80,5,N,46,5
2013-03-28 10:54:00,80,5,N,57,5
2013-03-28 12:54:00,80,5,N,41,5
2013-03-28 13:15:00,80,5,N,51,5
2013-03-28 13:37:00,80,5,N,62,5
2013-03-28 14:54:00,80,5,N,46,5
2013-03-28 15:21:00,80,5,N,51,5
2013-03-28 15:38:00,70,5,N,62,5
2013-03-28 15:54:00,80,5,N,46,5
2013-03-28 18:41:00,80,5,N,26,5
2013-03-28 18:54:00,80,5,N,77,5
2013-03-28 20:54:00,60,5,N,41,5
2013-03-28 22:54:00,90,5,N,67,5
2013-03-29 00:54:00,60,5,N,82,5
2013-03-29 01:54:00,80,5,N,67,5
2013-03-29 02:54:00,80,5,N,82,5
2013-03-29 03:54:00,80,5,N,72,5
2013-03-29 04:54:00,90,5,N,57,5
2013-03-29 06:54:00,70,5,N,72,5
2013-03-29 11:34:00,70,5,N,88,5
2013-03-29 11:47:00,80,5,N,67,5
2013-03-29 11:54:00,80,5,N,46,5
2013-03-29 14:54:00,80,5,N,57,5
2013-03-29 20:54:00,80,5,N,46,5
2013-03-29 21:18:00,60,5,N,51,5
2013-03-29 21:36:00,60,5,N,67,5
2013-03-29 21:42:00,70,5,N,62,5
2013-03-29 21:49:00,70,5,N,46,5
2013-03-29 21:54:00,70,5,N,46,5
2013-03-29 22:54:00,80,5,N,72,5
2013-03-30 10:28:00,80,5,N,57,5
2013-03-30 10:42:00,80,5,N,62,5
2013-03-30 10:54:00,80,5,N,62,5
2013-03-30 11:44:00,90,5,N,57,5
2013-03-30 12:39:00,80,5,N,62,5
2013-03-30 12:54:00,70,5,N,57,5
2013-03-30 14:54:00,90,5,N,51,5
2013-03-30 19:54:00,90,5,N,46,5
2013-03-30 20:54:00,100,5,N,41,5
2013-03-30 21:54:00,90,5,N,36,5
